latitude,longitude,corridor,police_station,event_cause,is_obstruction,priority
12.9591821,77.5556361,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9529814,77.541538,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9889692,77.50772,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9658196,77.5954635,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
12.968919,77.570226,Non-corridor,Chamarajpet,procession,0,Low
12.9598662,77.5743609,Non-corridor,V.V.Puram (C.Pet),vehicle_breakdown,1,Low
12.9602988,77.5049763,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.9670926,77.5041168,Non-corridor,Jnanabharathi,others,1,Low
12.9790814,77.6293223,Old Madras Road,Jeevanbheemanagar,public_event,0,High
13.0427021,77.5902017,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
13.015908,77.5610463,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0154652,77.7010932,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9243827,77.6178836,Hosur Road,Madiwala,vehicle_breakdown,1,High
12.97477445,77.62011006,Old Madras Road,Halasur,public_event,0,High
13.0005836,77.5839635,Bellary Road 1,Sadashivanagar,others,1,High
13.0083147,77.6939011,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.98160436,77.63123821,Old Madras Road,Halasur,public_event,0,High
13.0396849,77.5893608,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.9421872,77.7463095,Non-corridor,Whitefield,construction,0,Low
12.8876902,77.5819406,Non-corridor,Thalagattapura,tree_fall,0,Low
12.9804152,77.5721511,Non-corridor,Sheshadripuram,others,1,Low
13.0436169,77.5531968,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9386404,77.5983956,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.8838862,77.6434895,Hosur Road,Electronic City,vehicle_breakdown,1,High
12.9381961,77.5221042,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
13.1426785,77.6177456,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
13.0877833,77.5955317,Bellary Road 2,Yelahanka,others,1,High
12.916735,77.5950683,Non-corridor,Jayanagara,pot_holes,0,Low
12.9575903,77.605919,Hosur Road,Ashok Nagar,water_logging,0,High
12.9396328,77.5979386,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.8970929,77.600018,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
12.922821,77.6693893,ORR East 1,Bellandur,vehicle_breakdown,1,High
12.8878254,77.5819862,Non-corridor,Thalagattapura,tree_fall,0,Low
12.9535784,77.5422814,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9362714,77.7055743,Non-corridor,HAL Old Airport,construction,0,Low
13.0413766,77.6174843,ORR North 1,Hennuru,congestion,1,High
12.93884,77.6951109,ORR East 1,HAL Old Airport,water_logging,0,High
12.9695613,77.700601,ORR East 2,HAL Old Airport,construction,0,High
12.8973867,77.5999679,Bannerghata Road,J.P. Nagar,vehicle_breakdown,1,High
12.9603,77.5050083,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
12.9358395,77.6149327,Hosur Road,Adugodi,vehicle_breakdown,1,High
13.0443873,77.5831779,ORR North 2,Kodigehalli,construction,0,High
12.9330433,77.6117417,Hosur Road,Madiwala,vehicle_breakdown,1,High
13.0462281,77.6027534,ORR North 1,Hebbala,vehicle_breakdown,1,High
12.9896187,77.5018162,Magadi Road,Kamakshipalya,road_conditions,0,High
13.0453194,77.5077836,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9842404,77.5877773,Bellary Road 1,High ground,vehicle_breakdown,1,High
13.0206355,77.5842531,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
12.9652949,77.5125659,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
13.0087159,77.5711199,Non-corridor,Malleshwaram,vehicle_breakdown,1,Low
12.874187,77.6678702,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.016148,77.7093202,Non-corridor,K.R. Pura,road_conditions,0,Low
12.9087962,77.6898099,Non-corridor,Bellandur,vehicle_breakdown,1,Low
13.0363604,77.6280422,ORR North 1,Hennuru,vehicle_breakdown,1,High
12.9362748,77.7053223,Non-corridor,HAL Old Airport,construction,0,Low
12.9286395,77.5864331,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
13.00594,77.5930776,Non-corridor,R.T. Nagar,vehicle_breakdown,1,Low
13.0143072,77.5678827,Tumkur Road,Sadashivanagar,vehicle_breakdown,1,High
12.9711513,77.5071208,Non-corridor,Jnanabharathi,others,1,Low
12.8402445,77.6765368,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.0490119,77.4971471,Non-corridor,Chikkabanavara,vehicle_breakdown,1,Low
13.0445357,77.6433994,Non-corridor,Hennuru,vehicle_breakdown,1,Low
12.911755,77.5671317,ORR West 1,K.S. Layout,vehicle_breakdown,1,High
12.8973434,77.5999214,Bannerghata Road,J.P. Nagar,vehicle_breakdown,1,High
12.9669683,77.594879,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.001119,77.5839711,Bellary Road 1,Sadashivanagar,others,1,High
12.9169348,77.5867863,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
12.98372,77.5970763,CBD 2,Cubbon Park,others,1,High
13.0121587,77.5692077,Non-corridor,Sadashivanagar,vehicle_breakdown,1,Low
12.9852233,77.4846533,Non-corridor,Kamakshipalya,vehicle_breakdown,1,Low
13.0202114,77.5838339,Bellary Road 1,Sadashivanagar,others,1,High
12.9016629,77.7074641,Non-corridor,Whitefield,vehicle_breakdown,1,Low
13.0166181,77.5840799,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.0313343,77.5596132,Non-corridor,Yeshwanthpura,vehicle_breakdown,1,Low
12.9252548,77.5501116,ORR West 1,Banashankari,construction,0,High
12.9590145,77.6627696,Old Airport Road,Jeevanbheemanagar,vehicle_breakdown,1,High
12.98920996,77.47177025,Non-corridor,Kamakshipalya,vip_movement,0,Low
13.0436848,77.5538034,ORR North 2,Jalahalli,vehicle_breakdown,1,High
13.0616295,77.5761282,Non-corridor,Kodigehalli,tree_fall,0,Low
13.0147144,77.5854668,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
12.9291283,77.61678,Hosur Road,Adugodi,vehicle_breakdown,1,High
12.9948397,77.6162504,Non-corridor,Pulikeshinagar(F.Town),pot_holes,0,Low
12.9205088,77.6105452,Non-corridor,Mico Layout,procession,0,Low
12.986025,77.48836,Non-corridor,Kamakshipalya,procession,0,Low
12.890426,77.5981455,Bannerghata Road,Hulimavu,vehicle_breakdown,1,High
13.0446608,77.5828682,ORR North 2,Kodigehalli,congestion,1,High
13.0144783,77.5839511,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9518462,77.5209581,Non-corridor,Byatarayanapura,vehicle_breakdown,1,Low
13.0413611,77.6228455,Hennur Main Road,Hennuru,congestion,1,High
13.0144881,77.5842961,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
12.9210523,77.6655997,ORR East 1,Bellandur,construction,0,High
12.9599647,77.7473051,Non-corridor,Whitefield,vehicle_breakdown,1,Low
12.902234,77.6010149,Bannerghata Road,J.P. Nagar,water_logging,0,High
12.96984981,77.74995681,Non-corridor,Whitefield,water_logging,0,Low
13.0435194,77.607812,ORR North 1,Hebbala,vehicle_breakdown,1,High
12.936184,77.7055225,Non-corridor,HAL Old Airport,construction,0,Low
12.8542041,77.664314,Non-corridor,Electronic City,vehicle_breakdown,1,Low
12.982533,77.5886768,Bellary Road 1,Cubbon Park,vehicle_breakdown,1,High
12.9155609,77.5693985,Non-corridor,Banashankari,vehicle_breakdown,1,Low
13.0192071,77.531676,Non-corridor,Rajajinagar,vehicle_breakdown,1,Low
12.9807052,77.6028336,CBD 1,Shivajinagar,pot_holes,0,High
13.0577512,77.5932829,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.9681087,77.7017706,ORR East 2,HAL Old Airport,vehicle_breakdown,1,High
12.9816007,77.5943212,CBD 2,Cubbon Park,vehicle_breakdown,1,High
12.9227384,77.6578813,ORR East 1,Bellandur,vehicle_breakdown,1,High
13.0977085,77.5984317,Bellary Road 2,Yelahanka,construction,0,High
12.92477953,77.67141018,ORR East 1,Bellandur,tree_fall,0,High
12.9874824,77.4925376,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
13.0910026,77.5967663,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9248583,77.6179575,Hosur Road,Madiwala,vehicle_breakdown,1,High
12.94016989,77.38226369,Non-corridor,No Police Station,others,1,Low
12.87830777,77.49542969,Non-corridor,No Police Station,vip_movement,0,Low
12.9530348,77.5397001,West of Chord Road,Byatarayanapura,vehicle_breakdown,1,High
12.998964,77.583892,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9662846,77.6069735,Mysore Road,Ashok Nagar,vehicle_breakdown,1,High
12.978873,77.59963336,CBD 2,Cubbon Park,public_event,0,High
12.9474326,77.5940863,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.998492,77.5842973,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.97878926,77.59952106,CBD 2,Cubbon Park,public_event,0,High
12.9358498,77.6078949,Non-corridor,Mico Layout,vehicle_breakdown,1,Low
12.85687109,77.52988795,Non-corridor,No Police Station,vip_movement,0,Low
12.9965833,77.5228984,Non-corridor,Kamakshipalya,vehicle_breakdown,1,Low
12.88331909,77.54850021,Non-corridor,Thalagattapura,vip_movement,0,Low
12.9622772,77.5946798,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
12.9602666,77.5571056,Mysore Road,Chamarajpet,others,1,High
12.9556047,77.6914427,Old Airport Road,HAL Old Airport,others,1,High
12.9940312,77.4888442,Non-corridor,Kamakshipalya,public_event,0,Low
13.0454683,77.5221848,Non-corridor,Peenya,vehicle_breakdown,1,Low
12.9878558,77.5597174,Non-corridor,Rajajinagar,others,1,Low
13.0458822,77.5222063,Non-corridor,Peenya,vehicle_breakdown,1,Low
12.8395194,77.6775618,Non-corridor,Electronic City,vehicle_breakdown,1,Low
12.9609817,77.7476133,Non-corridor,Whitefield,vehicle_breakdown,1,Low
13.0651374,77.5931209,Bellary Road 2,Kodigehalli,vehicle_breakdown,1,High
12.9888963,77.4990903,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9730184,77.5704715,Non-corridor,Chamarajpet,vehicle_breakdown,1,Low
12.9609349,77.7475901,Non-corridor,Whitefield,accident,0,Low
12.9853941,77.7532091,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.9483928,77.5937297,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.9650934,77.586316,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0298275,77.539851,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9831519,77.5883979,Bellary Road 1,Cubbon Park,tree_fall,0,High
12.9573329,77.5520376,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9877328,77.5722905,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9870566,77.5723588,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
12.9879975,77.512117,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9928164,77.5714316,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
13.0195477,77.7085971,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9754723,77.6139912,Old Madras Road,Shivajinagar,vehicle_breakdown,1,High
13.0313911,77.5358465,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9275416,77.54690343,ORR West 1,Banashankari,vehicle_breakdown,1,High
12.9308745,77.6141869,Hosur Road,Madiwala,vehicle_breakdown,1,High
12.9806936,77.5706825,Non-corridor,Chamarajpet,vehicle_breakdown,1,Low
12.9573227,77.5521473,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.056975,77.473185,Non-corridor,No Police Station,accident,0,Low
12.8798214,77.6457344,Hosur Road,Electronic City,vehicle_breakdown,1,High
12.9060249,77.5734258,ORR West 1,J.P. Nagar,vehicle_breakdown,1,High
12.9697339,77.7009261,ORR East 2,HAL Old Airport,construction,0,High
12.9562658,77.547529,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9708314,77.6048855,Mysore Road,Ashok Nagar,others,1,High
13.0984321,77.5986965,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9863058,77.5890147,Bellary Road 1,High ground,tree_fall,0,High
12.9696105,77.7005267,ORR East 2,HAL Old Airport,construction,0,High
13.0404287,77.7413915,Non-corridor,K.R. Pura,accident,0,Low
12.920716,77.66500052,ORR East 1,Bellandur,construction,0,High
12.9865858,77.5889172,Bellary Road 1,High ground,vehicle_breakdown,1,High
13.0348153,77.5295849,Tumkur Road,Peenya,vehicle_breakdown,1,High
13.0272048,77.5858748,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
13.0641223,77.5050987,Non-corridor,Chikkabanavara,vehicle_breakdown,1,Low
13.1213642,77.6179253,Non-corridor,Yelahanka,pot_holes,0,Low
13.01495345,77.65422187,Non-corridor,Banaswadi,public_event,0,Low
13.034997,77.5889459,Bellary Road 1,Hebbala,vehicle_breakdown,1,High
12.9020853,77.6010679,Bannerghata Road,J.P. Nagar,congestion,1,High
12.9061564,77.5732877,ORR West 1,K.S. Layout,vehicle_breakdown,1,High
13.0425801,77.6110928,ORR North 1,Hebbala,construction,0,High
12.9532425,77.5382008,West of Chord Road,Byatarayanapura,vehicle_breakdown,1,High
12.9575199,77.5518744,Mysore Road,Magadi Road,vehicle_breakdown,1,High
13.0402335,77.544252,ORR North 2,Jalahalli,vehicle_breakdown,1,High
13.0728983,77.59279,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9020756,77.6011187,Bannerghata Road,Mico Layout,road_conditions,0,High
12.9440683,77.5270117,ORR West 1,Byatarayanapura,others,1,High
12.9440233,77.5270286,ORR West 1,Byatarayanapura,vehicle_breakdown,1,High
12.9575083,77.5518509,Mysore Road,Magadi Road,vehicle_breakdown,1,High
12.9914079,77.6566002,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.9906501,77.6561562,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.982207,77.5669262,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
13.0197719,77.7086475,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0383987,77.6260083,Hennur Main Road,Hennuru,others,1,High
12.9605311,77.5569164,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
13.0976588,77.5989724,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
13.0379834,77.626067,ORR North 1,Hennuru,others,1,High
13.0412739,77.6176409,ORR North 1,Hennuru,congestion,1,High
12.8304088,77.6810331,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.0391412,77.6237299,Hennur Main Road,K.G. Halli,vehicle_breakdown,1,High
12.9954628,77.6667978,ORR North 1,Mahadevapura,construction,0,High
13.0004981,77.5839985,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
12.9932072,77.5850028,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.936306,77.7055441,Non-corridor,HAL Old Airport,construction,0,Low
12.913892,77.5671955,ORR West 1,Banashankari,vehicle_breakdown,1,High
12.9821926,77.5674075,Non-corridor,Magadi Road,vehicle_breakdown,1,Low
12.9863048,77.5886954,Bellary Road 1,High ground,vehicle_breakdown,1,High
12.979913,77.5642518,Non-corridor,Magadi Road,vehicle_breakdown,1,Low
12.9424555,77.7472966,Non-corridor,Whitefield,road_conditions,0,Low
12.9996581,77.5838823,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.0391723,77.7399836,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0398967,77.5444783,ORR North 2,Jalahalli,accident,0,High
12.9993009,77.583823,Bellary Road 1,Sadashivanagar,road_conditions,0,High
13.0390181,77.7400752,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9794789,77.5105977,Non-corridor,Jnanabharathi,vehicle_breakdown,1,Low
13.0252361,77.5848655,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.9620957,77.5636074,Mysore Road,Chamarajpet,vehicle_breakdown,1,High
12.9628603,77.7014433,ORR East 2,HAL Old Airport,vehicle_breakdown,1,High
12.9137902,77.5674728,ORR West 1,K.S. Layout,vehicle_breakdown,1,High
13.0189117,77.5839803,Bellary Road 1,Sadashivanagar,vehicle_breakdown,1,High
13.1212,77.6181383,Non-corridor,Yelahanka,pot_holes,0,Low
12.9233078,77.5762663,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
12.947922,77.5345219,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.8768328,77.6108768,Non-corridor,Hulimavu,pot_holes,0,Low
13.0395514,77.5455174,ORR North 2,Yeshwanthpura,vehicle_breakdown,1,High
13.0405567,77.54633,ORR North 2,Yeshwanthpura,vehicle_breakdown,1,High
12.9645383,77.6392833,IRR(Thanisandra road),Jeevanbheemanagar,pot_holes,0,High
13.0227369,77.58459,Bellary Road 1,Sadashivanagar,accident,0,High
13.0189335,77.5840235,Bellary Road 1,R.T. Nagar,vehicle_breakdown,1,High
12.9061681,77.5856637,ORR West 1,J.P. Nagar,vehicle_breakdown,1,High
13.040034,77.5438675,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9646596,77.6389287,IRR(Thanisandra road),Jeevanbheemanagar,pot_holes,0,High
12.9614517,77.6317933,Non-corridor,Halasur,vehicle_breakdown,1,Low
12.9871723,77.5744464,Non-corridor,Sheshadripuram,vehicle_breakdown,1,Low
13.0413024,77.6214845,Hennur Main Road,Hennuru,congestion,1,High
12.983625,77.7523193,Non-corridor,Whitefield,vehicle_breakdown,1,Low
13.0227369,77.58459,Bellary Road 1,Sadashivanagar,accident,0,High
13.0445883,77.5828867,ORR North 2,Kodigehalli,congestion,1,High
12.9994223,77.5411015,Non-corridor,Vijayanagara,vehicle_breakdown,1,Low
13.149579,77.6173799,Bellary Road 2,Chikkajala,vehicle_breakdown,1,High
12.9473062,77.5315111,Mysore Road,Byatarayanapura,vehicle_breakdown,1,High
12.9278187,77.600452,Bannerghata Road,Mico Layout,vehicle_breakdown,1,High
12.9167352,77.5952446,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
12.87032563,77.65862134,Non-corridor,Electronic City,public_event,0,Low
12.9597234,77.5194577,Non-corridor,Byatarayanapura,vehicle_breakdown,1,Low
12.9233554,77.5763168,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
13.03653,77.5889783,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
12.8545526,77.6655761,Non-corridor,Electronic City,vehicle_breakdown,1,Low
13.0450748,77.508345,Tumkur Road,Chikkabanavara,vehicle_breakdown,1,High
12.9668569,77.6106922,Non-corridor,Ashok Nagar,vehicle_breakdown,1,Low
12.9883409,77.7298618,Non-corridor,Mahadevapura,vehicle_breakdown,1,Low
12.9635794,77.5845525,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0489105,77.5500282,Non-corridor,Jalahalli,vehicle_breakdown,1,Low
13.0597983,77.5932733,Bellary Road 1,Kodigehalli,vehicle_breakdown,1,High
13.0192054,77.7080819,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.973688,77.6410815,IRR(Thanisandra road),Jeevanbheemanagar,vehicle_breakdown,1,High
12.9572593,77.7009657,Varthur Road,HAL Old Airport,vehicle_breakdown,1,High
12.9693675,77.7006326,ORR East 2,HAL Old Airport,construction,0,High
13.0449557,77.7482787,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
13.0237833,77.715905,Non-corridor,K.R. Pura,vehicle_breakdown,1,Low
12.9362202,77.7054416,Non-corridor,HAL Old Airport,construction,0,Low
12.9171587,77.5873127,Non-corridor,Jayanagara,vehicle_breakdown,1,Low
13.0167508,77.7036194,Non-corridor,K.R. Pura,accident,0,Low
12.9613839,77.6316873,Non-corridor,Halasur,water_logging,0,Low
12.9495506,77.699682,ORR East 1,HAL Old Airport,others,1,High
13.0782574,77.5926794,Bellary Road 2,Yelahanka,vehicle_breakdown,1,High
12.9862133,77.6461867,Old Madras Road,Banaswadi,accident,0,High
12.8768583,77.61068,Non-corridor,Hulimavu,pot_holes,0,Low
13.0046931,77.6360591,Non-corridor,Banaswadi,others,1,Low
13.0039477,77.6196803,Airport New South Road,Pulikeshinagar(F.Town),pot_holes,0,High
13.0595733,77.5594,Non-corridor,Yelahanka,road_conditions,0,Low
12.9693195,77.7012098,ORR East 2,HAL Old Airport,construction,0,High
12.9682954,77.6607108,Non-corridor,HAL Old Airport,vehicle_breakdown,1,Low
13.0192626,77.6191858,Non-corridor,K.G. Halli,accident,0,Low
12.9738909,77.5433266,West of Chord Road,Vijayanagara,vehicle_breakdown,1,High
12.972293,77.5821863,Non-corridor,Halasuru Gate,vehicle_breakdown,1,Low
13.0284816,77.5405868,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
12.9808053,77.602889,CBD 1,Shivajinagar,pot_holes,0,High
12.9861828,77.646009,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.9453679,77.5278975,ORR West 1,Byatarayanapura,others,1,High
12.9636634,77.5844901,Mysore Road,Halasuru Gate,vehicle_breakdown,1,High
13.0414567,77.546055,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9568175,77.7011908,Varthur Road,HAL Old Airport,construction,0,High
12.9633864,77.5890984,Non-corridor,Halasuru Gate,others,1,Low
12.9448632,77.596977,Non-corridor,Wilson Garden,vehicle_breakdown,1,Low
12.9455401,77.5280853,ORR West 1,Byatarayanapura,vehicle_breakdown,1,High
13.0303304,77.5372822,Tumkur Road,Yeshwanthpura,vehicle_breakdown,1,High
13.0406183,77.5467,ORR North 2,Yeshwanthpura,vehicle_breakdown,1,High
13.0026184,77.6160608,Non-corridor,Pulikeshinagar(F.Town),pot_holes,0,Low
12.9881198,77.5104661,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
12.9906595,77.6562986,Old Madras Road,Banaswadi,vehicle_breakdown,1,High
12.9858672,77.5265477,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
13.0424993,77.6109634,ORR North 1,Hebbala,construction,0,High
12.9843032,77.6029397,Non-corridor,Shivajinagar,vehicle_breakdown,1,Low
13.0423323,77.5489953,ORR North 2,Jalahalli,vehicle_breakdown,1,High
12.9314436,77.6861075,ORR East 1,HAL Old Airport,vehicle_breakdown,1,High
12.9889559,77.5078589,Magadi Road,Kamakshipalya,vehicle_breakdown,1,High
13.0446549,77.6434811,Non-corridor,Hennuru,vehicle_breakdown,1,Low
12.9272683,77.5817867,Non-corridor,Jayanagara,pot_holes,0,Low
